Longitude(deg)	Lattitude(deg)	Alttitude(km)
106.197	54.0109	27.1643
106.21	54.0156	27.2964
106.222	54.0202	27.4286
106.235	54.0248	27.5609
106.248	54.0295	27.6935
106.261	54.0341	27.8261
106.274	54.0388	27.9589
106.287	54.0434	28.0919
106.3	54.0481	28.2251
106.312	54.0527	28.3583
106.325	54.0573	28.4918
106.338	54.062	28.6254
106.351	54.0666	28.7591
106.364	54.0712	28.893
106.377	54.0759	29.027
105.061	53.5901	17.2826
105.073	53.5949	17.4096
105.086	53.5997	17.5368
105.099	53.6044	17.6641
105.111	53.6092	17.7916
105.124	53.614	17.9192
105.137	53.6188	18.047
105.149	53.6235	18.1749
105.162	53.6283	18.303
105.174	53.6331	18.4312
105.187	53.6378	18.5596
105.2	53.6426	18.6881
105.212	53.6474	18.8168
105.225	53.6521	18.9457
105.238	53.6569	19.0747
105.25	53.6617	19.2038
105.263	53.6664	19.3331
105.276	53.6712	19.4626
105.288	53.6759	19.5922
105.301	53.6807	19.722
105.314	53.6854	19.8519
105.326	53.6902	19.982
105.339	53.6949	20.1122
105.352	53.6997	20.2426
105.364	53.7044	20.3732
105.377	53.7092	20.5038
105.39	53.7139	20.6347
105.402	53.7187	20.7657
105.415	53.7234	20.8968
105.428	53.7281	21.0282
105.44	53.7329	21.1596
105.453	53.7376	21.2912
105.466	53.7423	21.423
105.478	53.7471	21.5549
105.491	53.7518	21.687
105.504	53.7565	21.8192
105.517	53.7613	21.9516
105.529	53.766	22.0841
105.542	53.7707	22.2168
105.555	53.7754	22.3497
105.567	53.7801	22.4827
105.58	53.7849	22.6158
105.593	53.7896	22.7491
105.606	53.7943	22.8826
105.618	53.799	23.0162
105.631	53.8037	23.15
105.644	53.8084	23.2839
105.656	53.8132	23.4179
105.669	53.8179	23.5522
105.682	53.8226	23.6865
105.695	53.8273	23.8211
105.707	53.832	23.9558
105.72	53.8367	24.0906
105.733	53.8414	24.2256
105.746	53.8461	24.3607
105.758	53.8508	24.496
105.771	53.8555	24.6315
105.784	53.8602	24.7671
105.797	53.8649	24.9028
105.809	53.8696	25.0387
105.822	53.8743	25.1748
105.835	53.8789	25.311
105.848	53.8836	25.4474
105.86	53.8883	25.5839
105.873	53.893	25.7206
105.886	53.8977	25.8574
105.899	53.9024	25.9944
105.911	53.907	26.1315
105.924	53.9117	26.2688
105.937	53.9164	26.4063
104.632	53.4261	14.017
104.644	53.4309	14.1474
104.657	53.4357	14.278
104.669	53.4405	14.4087
104.682	53.4453	14.5396
104.694	53.4502	14.6706
104.707	53.455	14.8018
104.719	53.4598	14.9331
104.732	53.4646	15.0646
104.744	53.4694	15.1962
104.757	53.4742	15.328
104.769	53.4791	15.46
104.782	53.4839	15.5921
104.795	53.4887	15.7243
104.807	53.4935	15.8567
104.82	53.4983	15.9893
104.832	53.5031	16.122
104.845	53.5079	16.2548
104.857	53.5127	16.3879
104.87	53.5175	16.521
104.882	53.5223	16.6544
104.895	53.5271	16.7878
104.908	53.5319	16.9215
104.92	53.5367	17.0553
104.933	53.5415	17.1892
104.945	53.5463	17.3233
104.958	53.551	17.4575
104.97	53.5558	17.5919
104.983	53.5606	17.7265
104.996	53.5654	17.8612
105.008	53.5702	17.9961
105.021	53.575	18.1311
105.033	53.5797	18.2662
105.046	53.5845	18.4016
105.059	53.5893	18.537
105.071	53.5941	18.6727
105.084	53.5988	18.8085
105.096	53.6036	18.9444
105.109	53.6084	19.0805
105.122	53.6132	19.2167
105.134	53.6179	19.3531
105.147	53.6227	19.4897
105.16	53.6275	19.6264
105.172	53.6322	19.7632
105.185	53.637	19.9002
105.197	53.6417	20.0374
105.21	53.6465	20.1747
105.223	53.6513	20.3122
105.235	53.656	20.4498
105.248	53.6608	20.5876
105.261	53.6655	20.7255
105.273	53.6703	20.8636
105.286	53.675	21.0018
105.298	53.6798	21.1402
105.311	53.6845	21.2788
105.324	53.6892	21.4175
105.336	53.694	21.5563
105.349	53.6987	21.6953
105.362	53.7035	21.8345
105.374	53.7082	21.9738
105.387	53.7129	22.1132
105.4	53.7177	22.2529
105.412	53.7224	22.3926
105.425	53.7271	22.5325
105.438	53.7319	22.6726
105.45	53.7366	22.8128
105.463	53.7413	22.9532
105.476	53.7461	23.0938
105.488	53.7508	23.2344
105.501	53.7555	23.3753
104.218	53.2655	10.4749
104.231	53.2704	10.6089
104.243	53.2752	10.743
104.256	53.2801	10.8773
104.268	53.285	11.0117
104.281	53.2898	11.1463
104.293	53.2947	11.281
104.306	53.2996	11.4159
104.318	53.3044	11.5509
104.33	53.3093	11.6861
104.343	53.3141	11.8215
104.355	53.319	11.957
104.368	53.3238	12.0926
104.38	53.3287	12.2284
104.393	53.3335	12.3644
104.405	53.3384	12.5005
104.418	53.3432	12.6368
104.43	53.3481	12.7732
104.443	53.3529	12.9098
104.455	53.3578	13.0465
104.468	53.3626	13.1834
104.48	53.3675	13.3204
104.492	53.3723	13.4576
104.505	53.3771	13.595
104.517	53.382	13.7325
104.53	53.3868	13.8701
104.542	53.3916	14.0079
104.555	53.3965	14.1459
104.567	53.4013	14.284
104.58	53.4061	14.4223
104.592	53.4109	14.5607
104.605	53.4158	14.6993
104.617	53.4206	14.838
104.63	53.4254	14.9769
104.642	53.4302	15.1159
104.655	53.4351	15.2551
104.667	53.4399	15.3944
104.68	53.4447	15.5339
104.692	53.4495	15.6736
104.705	53.4543	15.8134
104.717	53.4591	15.9533
104.73	53.4639	16.0934
104.743	53.4687	16.2337
104.755	53.4735	16.3741
104.768	53.4784	16.5147
104.78	53.4832	16.6554
104.793	53.488	16.7963
104.805	53.4928	16.9373
104.818	53.4976	17.0785
104.83	53.5024	17.2198
104.843	53.5072	17.3613
104.855	53.5119	17.5029
104.868	53.5167	17.6447
104.88	53.5215	17.7867
104.893	53.5263	17.9288
104.906	53.5311	18.071
104.918	53.5359	18.2134
104.931	53.5407	18.356
104.943	53.5455	18.4987
104.956	53.5502	18.6415
104.968	53.555	18.7846
104.981	53.5598	18.9277
104.994	53.5646	19.0711
105.006	53.5694	19.2145
105.019	53.5741	19.3582
105.031	53.5789	19.5019
105.044	53.5837	19.6459
105.056	53.5884	19.79
105.069	53.5932	19.9342
105.082	53.598	20.0786
103.797	53.0988	6.39219
103.809	53.1037	6.52956
103.821	53.1086	6.66709
103.834	53.1135	6.80477
103.846	53.1184	6.94261
103.858	53.1234	7.0806
103.871	53.1283	7.21874
103.883	53.1332	7.35703
103.895	53.1381	7.49548
103.908	53.143	7.63409
103.92	53.1479	7.77284
103.932	53.1528	7.91175
103.945	53.1577	8.05082
103.957	53.1626	8.19004
103.969	53.1675	8.32941
103.982	53.1724	8.46893
103.994	53.1772	8.60861
104.007	53.1821	8.74844
104.019	53.187	8.88843
104.031	53.1919	9.02857
104.044	53.1968	9.16886
104.056	53.2017	9.3093
104.068	53.2066	9.4499
104.081	53.2114	9.59065
104.093	53.2163	9.73156
104.106	53.2212	9.87262
104.118	53.2261	10.0138
104.13	53.231	10.1552
104.143	53.2358	10.2967
104.155	53.2407	10.4384
104.168	53.2456	10.5802
104.18	53.2504	10.7222
104.192	53.2553	10.8643
104.205	53.2602	11.0066
104.217	53.265	11.1491
104.23	53.2699	11.2917
104.242	53.2748	11.4344
104.255	53.2796	11.5773
104.267	53.2845	11.7204
104.279	53.2893	11.8636
104.292	53.2942	12.0069
104.304	53.2991	12.1504
104.317	53.3039	12.2941
104.329	53.3088	12.4379
104.342	53.3136	12.5819
104.354	53.3185	12.726
104.366	53.3233	12.8703
104.379	53.3282	13.0147
104.391	53.333	13.1593
104.404	53.3378	13.3041
104.416	53.3427	13.4489
104.429	53.3475	13.594
104.441	53.3524	13.7392
104.454	53.3572	13.8845
104.466	53.362	14.03
104.478	53.3669	14.1757
104.491	53.3717	14.3215
104.503	53.3765	14.4675
104.516	53.3814	14.6136
104.528	53.3862	14.7599
104.541	53.391	14.9063
104.553	53.3958	15.0529
104.566	53.4007	15.1996
104.578	53.4055	15.3465
104.591	53.4103	15.4935
104.603	53.4151	15.6407
104.616	53.4199	15.788
104.628	53.4247	15.9355
104.641	53.4296	16.0832
104.653	53.4344	16.231
103.391	52.9357	2.0402
103.403	52.9407	2.18114
103.415	52.9456	2.32224
103.427	52.9506	2.46348
103.44	52.9555	2.60489
103.452	52.9605	2.74644
103.464	52.9654	2.88815
103.476	52.9704	3.03001
103.489	52.9753	3.17203
103.501	52.9803	3.3142
103.513	52.9852	3.45652
103.525	52.9902	3.59899
103.538	52.9951	3.74162
103.55	53.0001	3.88441
103.562	53.005	4.02734
103.574	53.0099	4.17043
103.587	53.0149	4.31368
103.599	53.0198	4.45707
103.611	53.0247	4.60063
103.624	53.0297	4.74433
103.636	53.0346	4.88819
103.648	53.0395	5.0322
103.66	53.0444	5.17636
103.673	53.0494	5.32068
103.685	53.0543	5.46515
103.697	53.0592	5.60977
103.71	53.0641	5.75455
103.722	53.069	5.89948
103.734	53.074	6.04457
103.747	53.0789	6.18981
103.759	53.0838	6.3352
103.771	53.0887	6.48074
103.784	53.0936	6.62644
103.796	53.0985	6.77229
103.808	53.1034	6.91829
103.821	53.1083	7.06445
103.833	53.1132	7.21076
103.845	53.1181	7.35723
103.857	53.1231	7.50384
103.87	53.128	7.65061
103.882	53.1329	7.79754
103.894	53.1377	7.94461
103.907	53.1426	8.09184
103.919	53.1475	8.23923
103.932	53.1524	8.38676
103.944	53.1573	8.53445
103.956	53.1622	8.6823
103.969	53.1671	8.83029
103.981	53.172	8.97844
103.993	53.1769	9.12674
104.006	53.1818	9.2752
104.018	53.1866	9.42381
104.03	53.1915	9.57257
104.043	53.1964	9.72148
104.055	53.2013	9.87055
104.067	53.2062	10.0198
104.08	53.211	10.1691
104.092	53.2159	10.3187
104.105	53.2208	10.4684
104.117	53.2256	10.6182
104.129	53.2305	10.7682
104.142	53.2354	10.9183
104.154	53.2402	11.0686
104.166	53.2451	11.219
104.179	53.25	11.3696
104.191	53.2548	11.5204
104.204	53.2597	11.6713
104.216	53.2646	11.8224
104.228	53.2694	11.9736
103.256	52.8811	0.5
103.268	52.8861	0.647886
103.28	52.891	0.795926
103.293	52.896	0.944118
103.305	52.901	1.09246
103.317	52.9059	1.24096
103.329	52.9109	1.38962
103.341	52.9158	1.53842
103.354	52.9208	1.68738
103.366	52.9257	1.83649
103.378	52.9307	1.98576
103.39	52.9357	2.13518
103.403	52.9406	2.28475
103.415	52.9456	2.43448
103.427	52.9505	2.58435
103.439	52.9554	2.73439
103.452	52.9604	2.88457
103.464	52.9653	3.03491
103.476	52.9703	3.1854
103.488	52.9752	3.33605
103.501	52.9802	3.48684
103.513	52.9851	3.63779
103.525	52.99	3.7889
103.537	52.995	3.94016
103.55	52.9999	4.09157
103.562	53.0048	4.24313
103.574	53.0098	4.39484
103.586	53.0147	4.54671
103.599	53.0196	4.69874
103.611	53.0245	4.85091
103.623	53.0295	5.00324
103.635	53.0344	5.15572
103.648	53.0393	5.30836
103.66	53.0442	5.46114
103.672	53.0491	5.61408
103.685	53.0541	5.76718
103.697	53.059	5.92042
103.709	53.0639	6.07382
103.721	53.0688	6.22738
103.734	53.0737	6.38108
103.746	53.0786	6.53494
103.758	53.0835	6.68895
103.771	53.0884	6.84312
103.783	53.0933	6.99743
103.795	53.0982	7.1519
103.807	53.1031	7.30652
103.82	53.108	7.4613
103.256	52.8811	0.5
103.268	52.8861	0.656511
103.28	52.891	0.813175
103.293	52.896	0.969992
103.305	52.9009	1.12696
103.317	52.9059	1.28408
103.329	52.9108	1.44136
103.341	52.9158	1.59879
103.354	52.9207	1.75637
103.366	52.9257	1.9141
103.378	52.9306	2.07199
103.39	52.9356	2.23003
103.402	52.9405	2.38822
110.244	55.2675	22.3982
110.258	55.2716	22.4809
110.272	55.2757	22.5638
110.286	55.2798	22.6469
110.3	55.2839	22.73
110.314	55.288	22.8134
110.327	55.2921	22.8969
110.341	55.2962	22.9806
110.355	55.3003	23.0644
110.369	55.3044	23.1483
110.383	55.3084	23.2325
110.397	55.3125	23.3167
110.411	55.3166	23.4012
110.425	55.3207	23.4858
110.439	55.3247	23.5705
110.453	55.3288	23.6554
110.467	55.3329	23.7405
110.481	55.337	23.8257
110.495	55.341	23.911
110.509	55.3451	23.9965
110.523	55.3491	24.0822
110.537	55.3532	24.1681
110.551	55.3573	24.254
110.565	55.3613	24.3402
110.578	55.3654	24.4265
110.592	55.3694	24.5129
110.606	55.3735	24.5995
110.62	55.3775	24.6863
110.634	55.3816	24.7732
110.648	55.3856	24.8603
110.662	55.3897	24.9475
110.676	55.3937	25.0349
110.69	55.3978	25.1224
110.704	55.4018	25.2101
110.718	55.4059	25.2979
110.732	55.4099	25.3859
110.746	55.4139	25.4741
110.76	55.418	25.5624
110.774	55.422	25.6509
110.788	55.426	25.7395
110.802	55.4301	25.8283
110.816	55.4341	25.9172
110.83	55.4381	26.0063
110.844	55.4421	26.0955
110.858	55.4462	26.1849
110.872	55.4502	26.2744
110.886	55.4542	26.3641
110.9	55.4582	26.454
110.914	55.4622	26.544
110.929	55.4663	26.6342
110.943	55.4703	26.7245
110.957	55.4743	26.815
110.971	55.4783	26.9056
110.985	55.4823	26.9964
110.999	55.4863	27.0874
111.013	55.4903	27.1784
111.027	55.4943	27.2697
111.041	55.4983	27.3611
111.055	55.5023	27.4527
111.069	55.5063	27.5444
111.083	55.5103	27.6363
111.097	55.5143	27.7283
111.111	55.5183	27.8205
111.125	55.5223	27.9128
111.139	55.5263	28.0053
111.153	55.5303	28.0979
111.167	55.5342	28.1907
111.181	55.5382	28.2837
111.196	55.5422	28.3768
111.21	55.5462	28.4701
111.224	55.5502	28.5635
111.238	55.5541	28.657
109.781	55.13	24.0692
109.795	55.1341	24.1554
109.809	55.1383	24.2418
109.823	55.1424	24.3284
109.837	55.1465	24.4151
109.85	55.1507	24.502
109.864	55.1548	24.589
109.878	55.159	24.6762
109.892	55.1631	24.7635
109.906	55.1672	24.851
109.92	55.1713	24.9386
109.933	55.1755	25.0264
109.947	55.1796	25.1144
109.961	55.1837	25.2025
109.975	55.1879	25.2907
109.989	55.192	25.3791
110.003	55.1961	25.4677
110.016	55.2002	25.5564
110.03	55.2043	25.6453
110.044	55.2085	25.7344
110.058	55.2126	25.8235
110.072	55.2167	25.9129
110.086	55.2208	26.0024
110.1	55.2249	26.092
110.113	55.229	26.1818
110.127	55.2331	26.2718
110.141	55.2372	26.3619
110.155	55.2413	26.4522
110.169	55.2454	26.5426
110.183	55.2495	26.6332
110.197	55.2536	26.724
110.211	55.2577	26.8149
110.224	55.2618	26.9059
110.238	55.2659	26.9971
110.252	55.27	27.0885
110.266	55.2741	27.18
110.28	55.2782	27.2716
110.294	55.2823	27.3635
110.308	55.2863	27.4554
110.322	55.2904	27.5476
110.336	55.2945	27.6399
110.35	55.2986	27.7323
110.363	55.3027	27.8249
110.377	55.3067	27.9176
110.391	55.3108	28.0106
110.405	55.3149	28.1036
110.419	55.3189	28.1968
110.433	55.323	28.2902
110.447	55.3271	28.3837
110.461	55.3311	28.4774
110.475	55.3352	28.5712
110.489	55.3393	28.6652
110.503	55.3433	28.7594
110.517	55.3474	28.8537
110.531	55.3514	28.9481
110.544	55.3555	29.0427
110.558	55.3596	29.1375
110.572	55.3636	29.2324
110.586	55.3677	29.3275
110.6	55.3717	29.4227
110.614	55.3757	29.5181
110.628	55.3798	29.6136
110.642	55.3838	29.7093
110.656	55.3879	29.8052
110.67	55.3919	29.9012
110.684	55.396	29.9973
110.698	55.4	30.0936
110.712	55.404	30.1901
110.726	55.4081	30.2867
110.74	55.4121	30.3835
110.754	55.4161	30.4804
109.309	54.9866	25.2462
109.322	54.9908	25.3358
109.336	54.9949	25.4255
109.35	54.9991	25.5155
109.364	55.0033	25.6055
109.377	55.0075	25.6958
109.391	55.0117	25.7862
109.405	55.0159	25.8767
109.418	55.0201	25.9674
109.432	55.0243	26.0583
109.446	55.0285	26.1493
109.46	55.0326	26.2404
109.473	55.0368	26.3317
109.487	55.041	26.4232
109.501	55.0452	26.5148
109.515	55.0493	26.6066
109.528	55.0535	26.6985
109.542	55.0577	26.7906
109.556	55.0619	26.8829
109.569	55.066	26.9753
109.583	55.0702	27.0678
109.597	55.0744	27.1605
109.611	55.0785	27.2534
109.625	55.0827	27.3464
109.638	55.0868	27.4396
109.652	55.091	27.5329
109.666	55.0951	27.6264
109.68	55.0993	27.72
109.693	55.1035	27.8138
109.707	55.1076	27.9078
109.721	55.1118	28.0019
109.735	55.1159	28.0961
109.748	55.12	28.1905
109.762	55.1242	28.2851
109.776	55.1283	28.3798
109.79	55.1325	28.4747
109.804	55.1366	28.5697
109.817	55.1408	28.6649
109.831	55.1449	28.7603
109.845	55.149	28.8558
109.859	55.1532	28.9514
109.873	55.1573	29.0472
109.886	55.1614	29.1432
109.9	55.1655	29.2393
109.914	55.1697	29.3355
109.928	55.1738	29.432
109.942	55.1779	29.5285
109.955	55.182	29.6253
109.969	55.1862	29.7222
109.983	55.1903	29.8192
109.997	55.1944	29.9164
110.011	55.1985	30.0137
110.025	55.2026	30.1112
110.038	55.2067	30.2089
110.052	55.2108	30.3067
110.066	55.2149	30.4047
110.08	55.219	30.5028
110.094	55.2231	30.6011
110.108	55.2272	30.6995
110.121	55.2313	30.7981
110.135	55.2354	30.8968
110.149	55.2395	30.9957
110.163	55.2436	31.0948
110.177	55.2477	31.194
110.191	55.2518	31.2933
110.204	55.2559	31.3929
110.218	55.26	31.4925
110.232	55.2641	31.5923
110.246	55.2682	31.6923
110.26	55.2723	31.7924
110.274	55.2763	31.8927
110.288	55.2804	31.9932
108.853	54.8457	26.1049
108.867	54.8499	26.198
108.881	54.8542	26.2913
108.894	54.8584	26.3848
108.908	54.8627	26.4784
108.921	54.8669	26.5721
108.935	54.8712	26.666
108.949	54.8754	26.7601
108.962	54.8796	26.8543
108.976	54.8839	26.9487
108.99	54.8881	27.0432
109.003	54.8923	27.1379
109.017	54.8965	27.2327
109.03	54.9008	27.3277
109.044	54.905	27.4229
109.058	54.9092	27.5182
109.071	54.9134	27.6136
109.085	54.9177	27.7092
109.099	54.9219	27.805
109.112	54.9261	27.9009
109.126	54.9303	27.997
109.14	54.9345	28.0932
109.153	54.9387	28.1896
109.167	54.9429	28.2862
109.181	54.9472	28.3829
109.194	54.9514	28.4797
109.208	54.9556	28.5767
109.221	54.9598	28.6739
109.235	54.964	28.7712
109.249	54.9682	28.8687
109.263	54.9724	28.9663
109.276	54.9766	29.0641
109.29	54.9808	29.162
109.304	54.985	29.2601
109.317	54.9892	29.3583
109.331	54.9933	29.4567
109.345	54.9975	29.5553
109.358	55.0017	29.654
109.372	55.0059	29.7528
109.386	55.0101	29.8518
109.399	55.0143	29.951
109.413	55.0184	30.0503
109.427	55.0226	30.1498
109.44	55.0268	30.2494
109.454	55.031	30.3492
109.468	55.0352	30.4492
109.482	55.0393	30.5493
109.495	55.0435	30.6495
109.509	55.0477	30.7499
109.523	55.0518	30.8505
109.536	55.056	30.9512
109.55	55.0602	31.0521
109.564	55.0643	31.1531
109.578	55.0685	31.2542
109.591	55.0726	31.3556
109.605	55.0768	31.4571
109.619	55.081	31.5587
109.633	55.0851	31.6605
109.646	55.0893	31.7624
109.66	55.0934	31.8645
109.674	55.0976	31.9668
109.688	55.1017	32.0692
109.701	55.1058	32.1718
109.715	55.11	32.2745
109.729	55.1141	32.3774
109.743	55.1183	32.4804
109.756	55.1224	32.5836
109.77	55.1265	32.6869
109.784	55.1307	32.7904
109.798	55.1348	32.8941
109.811	55.1389	32.9979
108.388	54.699	26.4627
108.402	54.7033	26.5593
108.415	54.7076	26.6559
108.429	54.7119	26.7527
108.442	54.7161	26.8497
108.456	54.7204	26.9468
108.469	54.7247	27.0441
108.483	54.729	27.1416
108.496	54.7333	27.2391
108.51	54.7376	27.3369
108.523	54.7419	27.4348
108.537	54.7461	27.5329
108.55	54.7504	27.6311
108.564	54.7547	27.7294
108.577	54.759	27.828
108.591	54.7633	27.9266
108.604	54.7675	28.0255
108.618	54.7718	28.1244
108.632	54.7761	28.2236
108.645	54.7803	28.3229
108.659	54.7846	28.4223
108.672	54.7889	28.5219
108.686	54.7931	28.6217
108.699	54.7974	28.7216
108.713	54.8016	28.8217
108.726	54.8059	28.9219
108.74	54.8102	29.0222
108.753	54.8144	29.1228
108.767	54.8187	29.2235
108.781	54.8229	29.3243
108.794	54.8272	29.4253
108.808	54.8314	29.5264
108.821	54.8357	29.6277
108.835	54.8399	29.7292
108.848	54.8441	29.8308
108.862	54.8484	29.9326
108.876	54.8526	30.0345
108.889	54.8569	30.1366
108.903	54.8611	30.2388
108.916	54.8653	30.3412
108.93	54.8696	30.4437
108.944	54.8738	30.5464
108.957	54.878	30.6492
108.971	54.8823	30.7522
108.984	54.8865	30.8554
108.998	54.8907	30.9587
109.012	54.8949	31.0622
109.025	54.8991	31.1658
109.039	54.9034	31.2696
109.052	54.9076	31.3735
109.066	54.9118	31.4776
109.08	54.916	31.5818
109.093	54.9202	31.6862
109.107	54.9244	31.7907
109.121	54.9286	31.8954
109.134	54.9329	32.0003
109.148	54.9371	32.1053
109.161	54.9413	32.2105
109.175	54.9455	32.3158
109.189	54.9497	32.4212
109.202	54.9539	32.5269
109.216	54.9581	32.6326
109.23	54.9623	32.7386
109.243	54.9665	32.8447
109.257	54.9707	32.9509
109.271	54.9748	33.0573
109.284	54.979	33.1638
109.298	54.9832	33.2705
109.312	54.9874	33.3774
109.325	54.9916	33.4844
109.339	54.9958	33.5916
107.94	54.5549	26.5093
107.954	54.5593	26.6093
107.967	54.5636	26.7095
107.98	54.568	26.8099
107.994	54.5723	26.9104
108.007	54.5767	27.011
108.021	54.581	27.1119
108.034	54.5853	27.2128
108.047	54.5897	27.3139
108.061	54.594	27.4152
108.074	54.5983	27.5167
108.088	54.6027	27.6182
108.101	54.607	27.72
108.114	54.6113	27.8219
108.128	54.6156	27.9239
108.141	54.62	28.0261
108.155	54.6243	28.1285
108.168	54.6286	28.231
108.182	54.6329	28.3337
108.195	54.6372	28.4365
108.209	54.6415	28.5395
108.222	54.6459	28.6426
108.235	54.6502	28.7459
108.249	54.6545	28.8493
108.262	54.6588	28.9529
108.276	54.6631	29.0567
108.289	54.6674	29.1606
108.303	54.6717	29.2646
108.316	54.676	29.3688
108.33	54.6803	29.4732
108.343	54.6846	29.5777
108.357	54.6889	29.6824
108.37	54.6932	29.7872
108.383	54.6975	29.8922
108.397	54.7018	29.9974
108.41	54.7061	30.1026
108.424	54.7103	30.2081
108.437	54.7146	30.3137
108.451	54.7189	30.4194
108.464	54.7232	30.5254
108.478	54.7275	30.6314
108.491	54.7318	30.7376
108.505	54.736	30.844
108.518	54.7403	30.9505
108.532	54.7446	31.0572
108.545	54.7489	31.1641
108.559	54.7531	31.271
108.572	54.7574	31.3782
108.586	54.7617	31.4855
108.599	54.7659	31.5929
108.613	54.7702	31.7005
108.626	54.7745	31.8083
108.64	54.7787	31.9162
108.653	54.783	32.0243
108.667	54.7872	32.1325
108.681	54.7915	32.2409
108.694	54.7958	32.3494
108.708	54.8	32.4581
108.721	54.8043	32.5669
108.735	54.8085	32.6759
108.748	54.8128	32.7851
108.762	54.817	32.8944
108.775	54.8212	33.0038
108.789	54.8255	33.1135
108.802	54.8297	33.2232
108.816	54.834	33.3331
108.829	54.8382	33.4432
108.843	54.8425	33.5534
108.857	54.8467	33.6638
108.87	54.8509	33.7744
108.884	54.8552	33.885
107.482	54.405	26.0482
107.496	54.4094	26.1516
107.509	54.4138	26.2552
107.522	54.4182	26.3589
107.535	54.4226	26.4628
107.549	54.427	26.5668
107.562	54.4314	26.671
107.575	54.4357	26.7754
107.589	54.4401	26.8799
107.602	54.4445	26.9845
107.615	54.4489	27.0893
107.629	54.4533	27.1943
107.642	54.4576	27.2994
107.655	54.462	27.4047
107.669	54.4664	27.5101
107.682	54.4708	27.6157
107.695	54.4751	27.7214
107.709	54.4795	27.8273
107.722	54.4839	27.9334
107.735	54.4882	28.0396
107.749	54.4926	28.1459
107.762	54.497	28.2524
107.775	54.5013	28.3591
107.789	54.5057	28.4659
107.802	54.51	28.5729
107.815	54.5144	28.68
107.829	54.5187	28.7873
107.842	54.5231	28.8947
107.855	54.5274	29.0023
107.869	54.5318	29.1101
107.882	54.5361	29.218
107.896	54.5405	29.326
107.909	54.5448	29.4342
107.922	54.5492	29.5426
107.936	54.5535	29.6511
107.949	54.5579	29.7598
107.962	54.5622	29.8686
107.976	54.5665	29.9776
107.989	54.5709	30.0867
108.003	54.5752	30.196
108.016	54.5795	30.3054
108.029	54.5839	30.415
108.043	54.5882	30.5248
108.056	54.5925	30.6347
108.07	54.5968	30.7447
108.083	54.6012	30.8549
108.096	54.6055	30.9653
108.11	54.6098	31.0758
108.123	54.6141	31.1865
108.137	54.6184	31.2973
108.15	54.6227	31.4083
108.163	54.6271	31.5194
108.177	54.6314	31.6307
108.19	54.6357	31.7422
108.204	54.64	31.8538
108.217	54.6443	31.9655
108.231	54.6486	32.0774
108.244	54.6529	32.1895
108.257	54.6572	32.3017
108.271	54.6615	32.4141
108.284	54.6658	32.5266
108.298	54.6701	32.6393
108.311	54.6744	32.7521
108.325	54.6787	32.8651
108.338	54.683	32.9782
108.351	54.6873	33.0915
108.365	54.6916	33.205
108.378	54.6958	33.3186
108.392	54.7001	33.4323
108.405	54.7044	33.5462
108.419	54.7087	33.6603
107.041	54.2579	25.2828
107.055	54.2624	25.3897
107.068	54.2668	25.4968
107.081	54.2713	25.6041
107.094	54.2757	25.7115
107.107	54.2801	25.8191
107.121	54.2846	25.9268
107.134	54.289	26.0347
107.147	54.2934	26.1428
107.16	54.2979	26.251
107.174	54.3023	26.3593
107.187	54.3067	26.4678
107.2	54.3111	26.5765
107.213	54.3155	26.6853
107.226	54.32	26.7942
107.24	54.3244	26.9034
107.253	54.3288	27.0126
107.266	54.3332	27.1221
107.279	54.3376	27.2316
107.293	54.342	27.3414
107.306	54.3465	27.4513
107.319	54.3509	27.5613
107.332	54.3553	27.6715
107.346	54.3597	27.7819
107.359	54.3641	27.8924
107.372	54.3685	28.003
107.385	54.3729	28.1138
107.399	54.3773	28.2248
107.412	54.3817	28.3359
107.425	54.3861	28.4472
107.438	54.3905	28.5587
107.452	54.3949	28.6702
107.465	54.3993	28.782
107.478	54.4037	28.8939
107.491	54.408	29.0059
107.505	54.4124	29.1181
107.518	54.4168	29.2305
107.531	54.4212	29.343
107.545	54.4256	29.4557
107.558	54.43	29.5685
107.571	54.4343	29.6815
107.584	54.4387	29.7946
107.598	54.4431	29.9079
107.611	54.4475	30.0213
107.624	54.4518	30.1349
107.638	54.4562	30.2486
107.651	54.4606	30.3625
107.664	54.4649	30.4766
107.678	54.4693	30.5908
107.691	54.4737	30.7051
107.704	54.478	30.8197
107.718	54.4824	30.9343
107.731	54.4868	31.0491
107.744	54.4911	31.1641
107.757	54.4955	31.2793
107.771	54.4998	31.3945
107.784	54.5042	31.51
107.797	54.5085	31.6256
107.811	54.5129	31.7413
107.824	54.5172	31.8572
107.837	54.5216	31.9733
107.851	54.5259	32.0895
107.864	54.5303	32.2058
107.877	54.5346	32.3223
107.891	54.5389	32.439
107.904	54.5433	32.5558
107.918	54.5476	32.6728
107.931	54.552	32.7899
107.944	54.5563	32.9072
107.958	54.5606	33.0247
107.971	54.5649	33.1423
106.591	54.1049	24.0029
106.604	54.1094	24.1133
106.617	54.1139	24.2238
106.63	54.1184	24.3344
106.643	54.1229	24.4452
106.656	54.1273	24.5562
106.67	54.1318	24.6673
106.683	54.1363	24.7786
106.696	54.1408	24.89
106.709	54.1453	25.0016
106.722	54.1497	25.1133
106.735	54.1542	25.2252
106.748	54.1587	25.3372
106.761	54.1631	25.4494
106.775	54.1676	25.5618
106.788	54.1721	25.6743
106.801	54.1765	25.7869
