Longitude(deg)	Lattitude(deg)	Alttitude(km)
102.244	52.8981	2.04904
102.23	52.8983	2.07722
102.215	52.8985	2.10556
102.2	52.8987	2.13406
102.185	52.8988	2.16271
102.17	52.899	2.19152
102.155	52.8992	2.22049
102.14	52.8994	2.24962
102.125	52.8995	2.2789
102.111	52.8997	2.30833
102.096	52.8999	2.33793
102.081	52.9001	2.36768
102.066	52.9002	2.39758
102.051	52.9004	2.42765
102.036	52.9005	2.45787
102.021	52.9007	2.48825
102.006	52.9009	2.51878
103.256	52.8811	0.5
103.241	52.8814	0.526255
103.226	52.8817	0.552667
103.211	52.882	0.579236
103.197	52.8823	0.605961
103.182	52.8826	0.632843
103.167	52.8829	0.659882
103.152	52.8832	0.687077
103.137	52.8835	0.714429
103.122	52.8838	0.741937
103.107	52.8841	0.769602
103.092	52.8844	0.797424
103.078	52.8847	0.825403
103.063	52.885	0.853538
103.048	52.8853	0.88183
103.033	52.8856	0.910278
103.018	52.8859	0.938883
103.003	52.8862	0.967645
102.988	52.8864	0.996563
102.973	52.8867	1.02564
102.959	52.887	1.05487
102.944	52.8873	1.08426
102.929	52.8875	1.1138
102.914	52.8878	1.1435
102.899	52.8881	1.17336
102.884	52.8884	1.20338
102.869	52.8886	1.23355
102.854	52.8889	1.26388
102.84	52.8891	1.29436
102.825	52.8894	1.325
102.81	52.8897	1.3558
102.795	52.8899	1.38675
102.78	52.8902	1.41786
102.765	52.8904	1.44913
102.75	52.8907	1.48056
102.735	52.8909	1.51214
102.721	52.8912	1.54387
102.706	52.8914	1.57577
102.691	52.8917	1.60782
102.676	52.8919	1.64003
102.661	52.8921	1.67239
102.646	52.8924	1.70491
102.631	52.8926	1.73759
102.617	52.8929	1.77042
102.602	52.8931	1.80341
102.587	52.8933	1.83656
102.572	52.8935	1.86986
102.557	52.8938	1.90332
102.542	52.894	1.93693
102.527	52.8942	1.97071
102.512	52.8944	2.00464
102.498	52.8947	2.03872
103.256	52.8811	0.5
103.241	52.8814	0.534978
103.226	52.8817	0.570112
103.211	52.882	0.605403
103.197	52.8823	0.640851
103.182	52.8826	0.676455
103.167	52.8829	0.712215
103.152	52.8832	0.748133
103.137	52.8835	0.784206
103.122	52.8838	0.820437
103.107	52.8841	0.856824
103.092	52.8844	0.893367
103.078	52.8847	0.930067
103.063	52.885	0.966924
103.048	52.8853	1.00394
103.033	52.8856	1.04111
103.018	52.8859	1.07843
103.003	52.8862	1.11592
102.988	52.8864	1.15355
102.974	52.8867	1.19135
101.739	52.9194	1.31548
101.724	52.9197	1.33155
101.709	52.9199	1.34777
101.694	52.9202	1.36415
101.679	52.9205	1.38069
101.664	52.9208	1.39739
101.649	52.921	1.41424
101.634	52.9213	1.43124
101.619	52.9216	1.44841
101.605	52.9218	1.46573
101.59	52.9221	1.48321
101.575	52.9224	1.50084
101.56	52.9226	1.51863
101.545	52.9229	1.53658
101.53	52.9231	1.55468
101.515	52.9234	1.57294
101.5	52.9236	1.59136
101.485	52.9239	1.60994
101.471	52.9241	1.62867
101.456	52.9244	1.64756
101.441	52.9246	1.6666
101.426	52.9249	1.6858
101.411	52.9251	1.70516
101.396	52.9253	1.72467
101.381	52.9256	1.74435
101.366	52.9258	1.76417
101.351	52.926	1.78416
101.337	52.9263	1.8043
101.322	52.9265	1.8246
101.307	52.9267	1.84505
101.292	52.927	1.86566
101.277	52.9272	1.88643
101.262	52.9274	1.90736
101.247	52.9276	1.92844
101.232	52.9278	1.94967
101.217	52.9281	1.97107
101.203	52.9283	1.99262
101.188	52.9285	2.01433
101.173	52.9287	2.03619
101.158	52.9289	2.05821
101.143	52.9291	2.08039
101.128	52.9293	2.10273
101.113	52.9295	2.12522
101.098	52.9297	2.14787
101.083	52.9299	2.17067
101.069	52.9301	2.19363
101.054	52.9303	2.21675
101.039	52.9305	2.24002
101.024	52.9307	2.26346
101.009	52.9309	2.28704
100.994	52.9311	2.31079
100.979	52.9313	2.33469
100.964	52.9314	2.35875
100.949	52.9316	2.38296
100.935	52.9318	2.40733
100.92	52.932	2.43186
100.905	52.9322	2.45654
100.89	52.9323	2.48139
100.875	52.9325	2.50638
100.86	52.9327	2.53154
100.845	52.9329	2.55685
100.83	52.933	2.58232
100.815	52.9332	2.60794
100.801	52.9334	2.63372
100.786	52.9335	2.65966
100.771	52.9337	2.68575
100.756	52.9338	2.712
100.741	52.934	2.73841
102.23	52.9091	1.47526
102.215	52.9095	1.49487
102.2	52.9098	1.51465
102.185	52.9101	1.53458
102.17	52.9105	1.55467
102.155	52.9108	1.57492
102.141	52.9111	1.59532
102.126	52.9115	1.61588
102.111	52.9118	1.6366
102.096	52.9121	1.65747
102.081	52.9124	1.6785
102.066	52.9128	1.69968
102.051	52.9131	1.72103
102.036	52.9134	1.74253
102.022	52.9137	1.76418
102.007	52.914	1.786
101.992	52.9143	1.80796
101.977	52.9147	1.83009
101.962	52.915	1.85237
101.947	52.9153	1.87481
101.932	52.9156	1.89741
101.917	52.9159	1.92016
101.902	52.9162	1.94307
101.888	52.9165	1.96614
101.873	52.9168	1.98936
101.858	52.9171	2.01274
101.843	52.9174	2.03628
101.828	52.9177	2.05997
101.813	52.918	2.08382
101.798	52.9182	2.10782
101.783	52.9185	2.13199
101.769	52.9188	2.15631
101.754	52.9191	2.18078
101.739	52.9194	2.20541
101.724	52.9197	2.2302
101.709	52.9199	2.25515
101.694	52.9202	2.28025
101.679	52.9205	2.30551
101.664	52.9208	2.33093
101.65	52.921	2.3565
101.635	52.9213	2.38223
101.62	52.9216	2.40811
101.605	52.9218	2.43415
101.59	52.9221	2.46035
101.575	52.9224	2.48671
101.56	52.9226	2.51322
101.545	52.9229	2.53989
101.53	52.9231	2.56671
101.516	52.9234	2.5937
101.501	52.9236	2.62083
101.486	52.9239	2.64813
101.471	52.9241	2.67558
101.456	52.9244	2.70319
101.441	52.9246	2.73095
101.426	52.9249	2.75888
101.411	52.9251	2.78695
101.396	52.9253	2.81519
101.382	52.9256	2.84358
101.367	52.9258	2.87213
101.352	52.926	2.90083
101.337	52.9263	2.92969
101.322	52.9265	2.95871
101.307	52.9267	2.98788
101.292	52.927	3.01722
101.277	52.9272	3.0467
101.263	52.9274	3.07635
101.248	52.9276	3.10615
101.233	52.9278	3.1361
102.721	52.8968	1.22983
102.706	52.8972	1.25301
102.691	52.8976	1.27633
102.676	52.898	1.29982
102.661	52.8984	1.32346
102.646	52.8988	1.34726
102.632	52.8992	1.37122
102.617	52.8996	1.39533
102.602	52.9	1.4196
102.587	52.9004	1.44402
102.572	52.9008	1.4686
102.557	52.9011	1.49334
102.542	52.9015	1.51824
102.528	52.9019	1.54329
102.513	52.9023	1.5685
102.498	52.9027	1.59386
102.483	52.903	1.61938
102.468	52.9034	1.64506
102.453	52.9038	1.6709
102.438	52.9041	1.69689
102.423	52.9045	1.72304
102.409	52.9049	1.74934
102.394	52.9052	1.7758
102.379	52.9056	1.80242
102.364	52.906	1.8292
102.349	52.9063	1.85613
102.334	52.9067	1.88322
102.319	52.907	1.91046
102.304	52.9074	1.93786
102.29	52.9077	1.96542
102.275	52.9081	1.99314
102.26	52.9084	2.02101
102.245	52.9088	2.04904
102.23	52.9091	2.07722
102.215	52.9094	2.10556
102.2	52.9098	2.13406
102.185	52.9101	2.16271
102.171	52.9105	2.19152
102.156	52.9108	2.22049
102.141	52.9111	2.24962
102.126	52.9115	2.2789
102.111	52.9118	2.30833
102.096	52.9121	2.33793
102.081	52.9124	2.36768
102.066	52.9128	2.39758
102.052	52.9131	2.42765
102.037	52.9134	2.45787
102.022	52.9137	2.48825
102.007	52.914	2.51878
101.992	52.9143	2.54947
101.977	52.9146	2.58032
101.962	52.915	2.61132
101.947	52.9153	2.64248
101.933	52.9156	2.67379
101.918	52.9159	2.70527
101.903	52.9162	2.7369
101.888	52.9165	2.76868
101.873	52.9168	2.80063
101.858	52.9171	2.83272
101.843	52.9174	2.86498
101.828	52.9177	2.89739
101.814	52.9179	2.92996
101.799	52.9182	2.96269
101.784	52.9185	2.99557
101.769	52.9188	3.02861
101.754	52.9191	3.0618
101.739	52.9194	3.09515
101.724	52.9197	3.12866
103.197	52.883	0.605961
103.182	52.8834	0.632843
103.167	52.8839	0.659882
103.152	52.8843	0.687077
103.137	52.8848	0.714429
103.122	52.8853	0.741937
103.107	52.8857	0.769602
103.093	52.8862	0.797424
103.078	52.8866	0.825403
103.063	52.8871	0.853538
103.048	52.8875	0.88183
103.033	52.8879	0.910278
103.018	52.8884	0.938883
103.003	52.8888	0.967645
102.989	52.8893	0.996563
102.974	52.8897	1.02564
102.959	52.8901	1.05487
102.944	52.8906	1.08426
102.929	52.891	1.1138
102.914	52.8914	1.1435
102.899	52.8918	1.17336
102.884	52.8923	1.20338
102.87	52.8927	1.23355
102.855	52.8931	1.26388
102.84	52.8935	1.29436
102.825	52.8939	1.325
102.81	52.8944	1.3558
102.795	52.8948	1.38675
102.78	52.8952	1.41786
102.766	52.8956	1.44913
102.751	52.896	1.48056
102.736	52.8964	1.51214
102.721	52.8968	1.54387
102.706	52.8972	1.57577
102.691	52.8976	1.60782
102.676	52.898	1.64003
102.661	52.8984	1.67239
102.647	52.8988	1.70491
102.632	52.8992	1.73759
102.617	52.8996	1.77042
102.602	52.9	1.80341
102.587	52.9004	1.83656
102.572	52.9008	1.86986
102.557	52.9011	1.90332
102.543	52.9015	1.93693
102.528	52.9019	1.97071
102.513	52.9023	2.00464
102.498	52.9026	2.03872
102.483	52.903	2.07296
102.468	52.9034	2.10736
102.453	52.9038	2.14192
102.438	52.9041	2.17663
102.424	52.9045	2.2115
102.409	52.9049	2.24653
102.394	52.9052	2.28171
102.379	52.9056	2.31705
102.364	52.906	2.35254
102.349	52.9063	2.38819
102.334	52.9067	2.424
102.32	52.907	2.45996
102.305	52.9074	2.49608
102.29	52.9077	2.53236
102.275	52.9081	2.5688
102.26	52.9084	2.60539
102.245	52.9088	2.64213
102.23	52.9091	2.67904
102.215	52.9094	2.7161
102.201	52.9098	2.75331
103.256	52.8811	0.5
103.241	52.8816	0.534978
103.226	52.882	0.570112
103.211	52.8825	0.605403
103.197	52.883	0.640851
103.182	52.8834	0.676455
103.167	52.8839	0.712215
103.152	52.8843	0.748133
103.137	52.8848	0.784206
103.122	52.8853	0.820437
103.107	52.8857	0.856824
103.093	52.8862	0.893367
103.078	52.8866	0.930067
103.063	52.8871	0.966924
103.048	52.8875	1.00394
103.033	52.8879	1.04111
103.018	52.8884	1.07843
103.003	52.8888	1.11592
102.989	52.8893	1.15355
102.974	52.8897	1.19135
102.959	52.8901	1.2293
102.944	52.8906	1.26741
102.929	52.891	1.30568
102.914	52.8914	1.3441
102.899	52.8918	1.38268
102.885	52.8923	1.42141
102.87	52.8927	1.4603
102.855	52.8931	1.49935
102.84	52.8935	1.53856
102.825	52.8939	1.57792
102.81	52.8944	1.61744
102.795	52.8948	1.65711
102.781	52.8952	1.69694
102.766	52.8956	1.73693
102.751	52.896	1.77707
102.736	52.8964	1.81737
102.721	52.8968	1.85783
102.706	52.8972	1.89844
102.691	52.8976	1.93921
103.256	52.8811	0.5
103.241	52.8816	0.543698
103.226	52.882	0.587552
103.211	52.8825	0.631562
103.197	52.883	0.675729
103.182	52.8834	0.720053
103.167	52.8839	0.764533
101.457	52.9433	1.64756
101.442	52.9437	1.6666
101.427	52.9441	1.6858
101.412	52.9445	1.70516
101.397	52.9449	1.72467
101.382	52.9453	1.74435
101.367	52.9457	1.76417
101.353	52.9461	1.78416
101.338	52.9465	1.8043
101.323	52.9469	1.8246
101.308	52.9473	1.84505
101.293	52.9476	1.86566
101.278	52.948	1.88643
101.263	52.9484	1.90736
101.248	52.9488	1.92844
101.233	52.9491	1.94967
101.219	52.9495	1.97107
101.204	52.9499	1.99262
101.189	52.9503	2.01433
101.174	52.9506	2.03619
101.159	52.951	2.05821
101.144	52.9514	2.08039
101.129	52.9517	2.10273
101.114	52.9521	2.12522
101.099	52.9524	2.14787
101.085	52.9528	2.17067
101.07	52.9531	2.19363
101.055	52.9535	2.21675
101.04	52.9539	2.24002
101.025	52.9542	2.26346
101.01	52.9545	2.28704
100.995	52.9549	2.31079
100.98	52.9552	2.33469
100.965	52.9556	2.35875
100.951	52.9559	2.38296
100.936	52.9563	2.40733
100.921	52.9566	2.43186
100.906	52.9569	2.45654
100.891	52.9573	2.48139
100.876	52.9576	2.50638
100.861	52.9579	2.53154
100.846	52.9582	2.55685
100.831	52.9586	2.58232
100.817	52.9589	2.60794
100.802	52.9592	2.63372
100.787	52.9595	2.65966
100.772	52.9598	2.68575
100.757	52.9602	2.712
100.742	52.9605	2.73841
100.727	52.9608	2.76497
100.712	52.9611	2.79169
100.697	52.9614	2.81857
100.683	52.9617	2.8456
100.668	52.962	2.87279
100.653	52.9623	2.90014
100.638	52.9626	2.92764
100.623	52.9629	2.9553
100.608	52.9632	2.98312
100.593	52.9635	3.01109
100.578	52.9638	3.03922
100.563	52.9641	3.06751
100.548	52.9644	3.09595
100.534	52.9647	3.12455
100.519	52.9649	3.15331
100.504	52.9652	3.18222
100.489	52.9655	3.21129
100.474	52.9658	3.24051
100.459	52.9661	3.2699
101.948	52.9291	1.87481
101.933	52.9295	1.89741
101.918	52.93	1.92016
101.903	52.9304	1.94307
101.889	52.9309	1.96614
101.874	52.9313	1.98936
101.859	52.9318	2.01274
101.844	52.9322	2.03628
101.829	52.9327	2.05997
101.814	52.9331	2.08382
101.799	52.9336	2.10782
101.784	52.934	2.13199
101.77	52.9345	2.15631
101.755	52.9349	2.18078
101.74	52.9354	2.20541
101.725	52.9358	2.2302
101.71	52.9362	2.25515
101.695	52.9367	2.28025
101.68	52.9371	2.30551
101.665	52.9375	2.33093
101.651	52.9379	2.3565
101.636	52.9384	2.38223
101.621	52.9388	2.40811
101.606	52.9392	2.43415
101.591	52.9396	2.46035
101.576	52.94	2.48671
101.561	52.9405	2.51322
101.546	52.9409	2.53989
101.532	52.9413	2.56671
101.517	52.9417	2.5937
101.502	52.9421	2.62083
101.487	52.9425	2.64813
101.472	52.9429	2.67558
101.457	52.9433	2.70319
101.442	52.9437	2.73095
101.427	52.9441	2.75888
101.413	52.9445	2.78695
101.398	52.9449	2.81519
101.383	52.9453	2.84358
101.368	52.9457	2.87213
101.353	52.9461	2.90083
101.338	52.9465	2.92969
101.323	52.9469	2.95871
101.308	52.9472	2.98788
101.293	52.9476	3.01722
101.279	52.948	3.0467
101.264	52.9484	3.07635
101.249	52.9488	3.10615
101.234	52.9491	3.1361
101.219	52.9495	3.16622
101.204	52.9499	3.19649
101.189	52.9502	3.22691
101.174	52.9506	3.2575
101.16	52.951	3.28824
101.145	52.9513	3.31913
101.13	52.9517	3.35019
101.115	52.9521	3.3814
101.1	52.9524	3.41276
101.085	52.9528	3.44428
101.07	52.9531	3.47596
101.055	52.9535	3.5078
101.04	52.9538	3.53979
101.026	52.9542	3.57194
101.011	52.9545	3.60425
100.996	52.9549	3.63671
100.981	52.9552	3.66933
100.966	52.9556	3.7021
100.951	52.9559	3.73503
100.936	52.9562	3.76812
102.424	52.9133	1.72304
102.409	52.9138	1.74934
102.394	52.9143	1.7758
102.38	52.9148	1.80242
102.365	52.9153	1.8292
102.35	52.9159	1.85613
102.335	52.9164	1.88322
102.32	52.9169	1.91046
102.305	52.9174	1.93786
102.29	52.9179	1.96542
102.275	52.9184	1.99314
102.261	52.9189	2.02101
102.246	52.9194	2.04904
102.231	52.9199	2.07722
102.216	52.9204	2.10556
102.201	52.9209	2.13406
102.186	52.9214	2.16271
102.171	52.9219	2.19152
102.157	52.9224	2.22049
102.142	52.9229	2.24962
102.127	52.9234	2.2789
102.112	52.9238	2.30833
102.097	52.9243	2.33793
102.082	52.9248	2.36768
102.067	52.9253	2.39758
102.052	52.9258	2.42765
102.038	52.9262	2.45787
102.023	52.9267	2.48825
102.008	52.9272	2.51878
101.993	52.9276	2.54947
101.978	52.9281	2.58032
101.963	52.9286	2.61132
101.948	52.929	2.64248
101.934	52.9295	2.67379
101.919	52.93	2.70527
101.904	52.9304	2.7369
101.889	52.9309	2.76868
101.874	52.9313	2.80063
101.859	52.9318	2.83272
101.844	52.9322	2.86498
101.829	52.9327	2.89739
101.815	52.9331	2.92996
101.8	52.9336	2.96269
101.785	52.934	2.99557
101.77	52.9345	3.02861
101.755	52.9349	3.0618
101.74	52.9353	3.09515
101.725	52.9358	3.12866
101.71	52.9362	3.16232
101.696	52.9366	3.19615
101.681	52.9371	3.23012
101.666	52.9375	3.26426
101.651	52.9379	3.29855
101.636	52.9384	3.33299
101.621	52.9388	3.3676
101.606	52.9392	3.40236
101.592	52.9396	3.43728
101.577	52.94	3.47235
101.562	52.9404	3.50758
101.547	52.9409	3.54296
101.532	52.9413	3.57851
101.517	52.9417	3.61421
101.502	52.9421	3.65006
101.487	52.9425	3.68607
101.473	52.9429	3.72224
101.458	52.9433	3.75857
101.443	52.9437	3.79505
101.428	52.9441	3.83169
102.915	52.895	1.1435
102.9	52.8956	1.17336
102.885	52.8962	1.20338
102.87	52.8968	1.23355
102.855	52.8973	1.26388
102.84	52.8979	1.29436
102.825	52.8985	1.325
102.811	52.8991	1.3558
102.796	52.8996	1.38675
102.781	52.9002	1.41786
102.766	52.9008	1.44913
102.751	52.9013	1.48056
102.736	52.9019	1.51214
102.721	52.9024	1.54387
102.707	52.903	1.57577
102.692	52.9036	1.60782
102.677	52.9041	1.64003
102.662	52.9047	1.67239
102.647	52.9052	1.70491
102.632	52.9058	1.73759
102.617	52.9063	1.77042
102.603	52.9069	1.80341
102.588	52.9074	1.83656
102.573	52.9079	1.86986
102.558	52.9085	1.90332
102.543	52.909	1.93693
102.528	52.9096	1.97071
102.513	52.9101	2.00464
102.499	52.9106	2.03872
102.484	52.9112	2.07296
102.469	52.9117	2.10736
102.454	52.9122	2.14192
102.439	52.9127	2.17663
102.424	52.9133	2.2115
102.409	52.9138	2.24653
102.395	52.9143	2.28171
102.38	52.9148	2.31705
102.365	52.9153	2.35254
102.35	52.9159	2.38819
102.335	52.9164	2.424
102.32	52.9169	2.45996
102.305	52.9174	2.49608
102.291	52.9179	2.53236
102.276	52.9184	2.5688
102.261	52.9189	2.60539
102.246	52.9194	2.64213
102.231	52.9199	2.67904
102.216	52.9204	2.7161
102.201	52.9209	2.75331
102.187	52.9214	2.79069
102.172	52.9219	2.82821
102.157	52.9224	2.8659
102.142	52.9229	2.90374
102.127	52.9233	2.94174
102.112	52.9238	2.9799
102.097	52.9243	3.01821
102.083	52.9248	3.05668
102.068	52.9253	3.0953
102.053	52.9257	3.13408
102.038	52.9262	3.17302
102.023	52.9267	3.21212
102.008	52.9272	3.25137
101.993	52.9276	3.29077
101.979	52.9281	3.33034
101.964	52.9286	3.37006
101.949	52.929	3.40993
101.934	52.9295	3.44997
101.919	52.93	3.49016
103.256	52.8811	0.5
103.241	52.8817	0.534978
103.226	52.8823	0.570112
103.211	52.883	0.605403
103.197	52.8836	0.640851
103.182	52.8842	0.676455
103.167	52.8848	0.712215
103.152	52.8854	0.748133
103.137	52.8861	0.784206
103.122	52.8867	0.820437
103.108	52.8873	0.856824
103.093	52.8879	0.893367
103.078	52.8885	0.930067
103.063	52.8891	0.966924
103.048	52.8897	1.00394
103.033	52.8903	1.04111
103.019	52.8909	1.07843
103.004	52.8915	1.11592
102.989	52.8921	1.15355
102.974	52.8927	1.19135
102.959	52.8933	1.2293
102.944	52.8938	1.26741
102.929	52.8944	1.30568
102.915	52.895	1.3441
102.9	52.8956	1.38268
102.885	52.8962	1.42141
102.87	52.8968	1.4603
102.855	52.8973	1.49935
102.84	52.8979	1.53856
102.826	52.8985	1.57792
102.811	52.8991	1.61744
102.796	52.8996	1.65711
102.781	52.9002	1.69694
102.766	52.9008	1.73693
102.751	52.9013	1.77707
102.736	52.9019	1.81737
102.722	52.9024	1.85783
102.707	52.903	1.89844
102.692	52.9036	1.93921
102.677	52.9041	1.98013
102.662	52.9047	2.02122
102.647	52.9052	2.06246
102.633	52.9058	2.10385
102.618	52.9063	2.1454
102.603	52.9069	2.18711
102.588	52.9074	2.22898
102.573	52.9079	2.271
102.558	52.9085	2.31317
102.543	52.909	2.35551
102.529	52.9096	2.398
102.514	52.9101	2.44065
102.499	52.9106	2.48345
102.484	52.9112	2.52641
102.469	52.9117	2.56953
102.454	52.9122	2.6128
102.439	52.9127	2.65623
102.425	52.9133	2.69981
102.41	52.9138	2.74355
102.395	52.9143	2.78745
103.256	52.8811	0.5
103.241	52.8817	0.543698
103.226	52.8823	0.587552
103.211	52.883	0.631562
103.197	52.8836	0.675729
103.182	52.8842	0.720053
103.167	52.8848	0.764533
103.152	52.8854	0.809169
103.137	52.886	0.853962
103.122	52.8867	0.898911
103.108	52.8873	0.944017
103.093	52.8879	0.989279
103.078	52.8885	1.0347
103.063	52.8891	1.08027
103.048	52.8897	1.126
103.033	52.8903	1.17189
103.019	52.8909	1.21794
103.004	52.8915	1.26414
102.989	52.8921	1.31049
102.974	52.8927	1.35701
102.959	52.8932	1.40368
102.944	52.8938	1.4505
102.93	52.8944	1.49749
102.915	52.895	1.54463
102.9	52.8956	1.59192
102.885	52.8962	1.63937
101.176	52.9725	2.03619
101.161	52.9731	2.05821
101.146	52.9736	2.08039
101.131	52.9741	2.10273
101.116	52.9746	2.12522
101.101	52.9751	2.14787
101.086	52.9756	2.17067
101.072	52.9762	2.19363
101.057	52.9767	2.21675
101.042	52.9772	2.24002
101.027	52.9777	2.26346
101.012	52.9782	2.28704
100.997	52.9787	2.31079
100.982	52.9792	2.33469
100.967	52.9797	2.35875
100.952	52.9802	2.38296
100.938	52.9807	2.40733
100.923	52.9812	2.43186
100.908	52.9817	2.45654
100.893	52.9821	2.48139
100.878	52.9826	2.50638
100.863	52.9831	2.53154
100.848	52.9836	2.55685
100.833	52.9841	2.58232
100.818	52.9846	2.60794
100.804	52.985	2.63372
100.789	52.9855	2.65966
100.774	52.986	2.68575
100.759	52.9865	2.712
100.744	52.9869	2.73841
100.729	52.9874	2.76497
100.714	52.9879	2.79169
100.699	52.9883	2.81857
100.684	52.9888	2.8456
100.67	52.9893	2.87279
100.655	52.9897	2.90014
